Company Name ,Duration,Seed,Series A,Operational Cost,Total Fund,Revenue,Profit,Userbase,Daily Active User,ROE,Net Profit Margin,Valuation
Rocket,0,,,175000,2835000,220000,45000,,,,20%,2880000
Rocket,0,,,175000,2835000,220000,45000,,,,20%,2880000
Rocket,0,,,175000,2835000,220000,45000,,,,20%,2880000
Rocket,0,,,175000,2835000,220000,45000,,,,20%,2880000
Rocket,0,,,175000,2835000,220000,45000,,,,20%,2880000
Rocket,0,,,175000,2835000,220000,45000,,,,20%,2880000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,0.5,,,205000,3035000,290000,85000,,,,29%,3120000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1,,,255000,3535000,310000,55000,,,,18%,3590000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,1.5,,,305000,4035000,350000,45000,,,,13%,4080000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2,,,355000,4335000,390000,35000,,,,9%,4370000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,2.5,,,455000,4535000,420000,-35000,,,,-8%,4500000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Rocket,3,,,485000,5035000,495000,10000,,,,2%,5045000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0,,,55000,105000,75000,20000,,,,27%,125000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,0.5,,,59000,110000,80000,21000,,,,26%,131000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1,,,65000,112000,83000,18000,,,,22%,130000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,1.5,,,67000,115000,85000,18000,,,,21%,133000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Logitech,2,,,70000,120000,90000,20000,,,,22%,140000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,0,,,80000,220000,90000,10000,,,,11%,230000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1,,,85000,225000,97000,12000,,,,12%,237000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,87000,227000,100000,13000,,,,13%,240000
Kashundi,1.5,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2,,,90000,229000,105000,15000,,,,14%,244000
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Kashundi,2.5,,,90500,230000,107000,16500,,,,15%,246500
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0,,,50000,150000,65000,15000,,,,23%,165000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,0.5,,,52000,152000,67000,15000,,,,22%,167000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1,,,55000,155000,70000,15000,,,,21%,170000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,1.5,,,58000,160000,76000,18000,,,,24%,178000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
Romoni.xyz,2,,,60000,162000,80000,20000,,,,25%,182000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0,,,40000,130000,49000,9000,,,,18%,139000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
GoZayaan,0.5,,,42000,132000,53000,11000,,,,21%,143000
